169606649,298175640
51496340,88620086
145250801,333238006
151742483,153044797
65908651,170447951
101563349,152615668
1286959,48655021
65773555,106306749
65908651,69153571
94083148,163128011
94083148,145250801
65773555,184888402
5654476,298175640
96208835,234539359
90149067,172223080
1588116,34746243
100054491,126484344
16803023,99155332
10534617,161903094
69153571,219229831
206998,267668001
91408088,190077265
175975474,213091184
94083148,373036562
159340018,323396535
48655021,83848730
160233204,222355912
1588116,173751897
206998,168650172
89628482,100054491
97984519,151100514
87576787,101475854
133728396,168650172
65908651,504206085
137724421,219229831
145250801,186741822
152615668,167196653
82561236,137724421
100054491,144571554
100054491,418107884
215186179,249661765
219229831,273592005
10335432,504206085
186741822,219229831
126484344,133055789
154129724,211360966
90149067,170447951
88620086,154129724
89628482,133728396
137724421,575974633
55783291,587610174
169907505,257851349
132881145,167306708
13846763,55783291
131649685,190077265
82561236,145391693
36475829,133728396
88620086,157693661
173751897,257851349
88620086,174262395
166234253,273592005
88620086,152615668
65908651,150271876
152615668,575974633
168650172,333238006
50216884,133357866
206998,89628482
133055789,182177483
152615668,234539359
87576787,169907505
2892586,153217449
33610731,51496340
50430723,157371277
110575132,190077265
321361774,382849990
2892586,199728851
154129724,204558053
97665374,435170735
126484344,237142597
170447951,504206085
204558053,237142597
267668001,328798173
5654476,329606788
90149067,504206085
132881145,310509254
206998,155695430
83848730,271508749
144571554,213091184
133728396,155695430
206998,151742483
199728851,575974633
126484344,170710739
51496340,65908651
1286959,87576787
59223044,85442227
65595747,174382192
50216884,167196653
7980360,87576787
69153571,169907505
50216884,94083148
167196653,267668001
87576787,100054491
167306708,395825789
101563349,373036562
133357866,153217449
50216884,219229831
10534617,341503010
116359633,504206085
168650172,271462485
163128011,204558053
52141462,132881145
64371002,159340018
87576787,546566687
244527559,260680143
145250801,172223080
56818211,266347537
157693661,170710739
170449024,186741822
69153571,173751897
157371277,234539359
175817207,222355912
7980360,161903094
154129724,167306708
97984519,157137954
133055789,154129724
65595747,132881145
32600570,298175640
89628482,153217449
69153571,100054491
83848730,99155332
133055789,157693661
167196653,395825789
36475829,153217449
133055789,152615668
50430723,244527559
249661765,273592005
268301830,298175640
65908651,167196653
106799366,160476836
88703832,116359633
1286959,100054491
69153571,132881145
7980360,100054491
154129724,310509254
65908651,219229831
82561236,504206085
145250801,170447951
55783291,97665374
152615668,174382192
192487370,286069103
88620086,373036562
5654476,267668001
96208835,174262395
98785604,282029331
163128011,203923138
106306749,181863695
170710739,290124518
160476836,175975474
137576554,175817207
48655021,215186179
10892106,333238006
87576787,341503010
151100514,154129724
50430723,333238006
137724421,190077265
131649685,145250801
50216884,52141462
51496340,328798173
32600570,88620086
98476884,329606788
97984519,219229831
97665374,181863695
82561236,150271876
97665374,98476884
1588116,215186179
5654476,168650172
135196099,222931941
151100514,152615668
106157229,271462485
55783291,173751897
133357866,211360966
204558053,328798173
152615668,190077265
126484344,328798173
55783291,83848730
298175640,343765477
145250801,504206085
151742483,160476836
64371002,222931941
89628482,145177084
150949613,157371277
96818622,96850671
145250801,165292341
90149067,219229831
137576554,222931941
204558053,260680143
145177084,333238006
1588116,370008558
2892586,99155332
159340018,168650172
101475854,186954753
172223080,254127338
33476825,183818804
91408088,178688577
100054491,159340018
215186179,266347537
50430723,186741822
266347537,587610174
100054491,365401818
133357866,204558053
154129724,193011933
1286959,341503010
96850671,153044797
101563349,157371277
152615668,174262395
145391693,203923138
282029331,469323496
29406407,144571554
7980360,341503010
36475829,192487370
219229831,504206085
126484344,146290046
29406407,82561236
99155332,135196099
167306708,170449024
82561236,343765477
50216884,190077265
96818622,97665374
96208835,163128011
131649685,178688577
108849330,160476836
169907505,435170735
266347537,514636862
65908651,116359633
65773555,181863695
237142597,254127338
89628482,349788798
48655021,106157229
151742483,298175640
100054491,175817207
156758150,215186179
173751897,587610174
51496340,131649685
50430723,145391693
32600570,170710739
82561236,94083148
328798173,575974633
89628482,99155332
52141462,211360966
56818211,165292341
193011933,234539359
16803023,69153571
99155332,271462485
97984519,116359633
157371277,157693661
32600570,65908651
94083148,395825789
88620086,157371277
160476836,298175640
36475829,99155332
82561236,219229831
170449024,504206085
101563349,235300295
155542682,321361774
190077265,219229831
152134139,152615668
36475829,268301830
192487370,321361774
190077265,575974633
87576787,271508749
116359633,126484344
132881145,170447951
100054491,222355912
151742483,222355912
145391693,333238006
156758150,365401818
133357866,310509254
203923138,219229831
65908651,132881145
150949613,333238006
190783881,546566687
52141462,204558053
145250801,167196653
52141462,166234253
91408088,133055789
5654476,50430723
152615668,163128011
370008558,546566687
203923138,575974633
69153571,211360966
154129724,155695430
203923138,234539359
65595747,204558053
178688577,373036562
145250801,219229831
82561236,96850671
101563349,333238006
1588116,10534617
13846763,215186179
144571554,159340018
160476836,222931941
51496340,150271876
213091184,222931941
64371002,135196099
32600570,395825789
97984519,132881145
69153571,257875522
152615668,373036562
96208835,178688577
166262071,168650172
145250801,575974633
152615668,160476836
63620508,132993271
85442227,95192904
116118174,215213254
94083148,260680143
181863695,199728851
175975474,222931941
55783291,215186179
98476884,151742483
87576787,99155332
99155332,151742483
50216884,91408088
52141462,96208835
13846763,370008558
69153571,166234253
97984519,190783881
309422805,338395813
2892586,186741822
88620086,237142597
36475829,244527559
52141462,167306708
137724421,257875522
321361774,575974633
133357866,193011933
133055789,157371277
101563349,186741822
260680143,333238006
88620086,150949613
373036562,575974633
94083148,146290046
82325864,213091184
88620086,170710739
163128011,172223080
96850671,175975474
182177483,290124518
144571554,175817207
69153571,99155332
50430723,504206085
206998,181863695
266347537,411073858
116359633,152615668
186741822,204558053
1588116,13846763
234539359,267668001
182827946,204558053
206998,153044797
157371277,373036562
133055789,203923138
133728396,153044797
174262395,257875522
52141462,310509254
89628482,135196099
183818804,213091184
152615668,166234253
88620086,273592005
65908651,91408088
69153571,167306708
168650172,575974633
29406407,159340018
50430723,150271876
211360966,310509254
97665374,159340018
106799366,160233204
163128011,170447951
151100514,157371277
144571554,222931941
169907505,418107884
132881145,133357866
100054491,333238006
170710739,273592005
50216884,211360966
173751897,418107884
180359266,199728851
234539359,395825789
101563349,145391693
98785604,147282022
131649685,273592005
215186179,435170735
96850671,160476836
100054491,135196099
133055789,235300295
96208835,133055789
153217449,159340018
206998,144571554
145391693,172223080
82561236,132881145
101475854,161903094
69153571,310509254
333238006,373036562
16803023,55783291
90149067,153217449
133728396,144571554
152615668,249661765
75116365,222931941
55783291,106157229
36475829,271462485
133055789,237142597
36475829,382849990
213091184,333238006
219229831,254127338
32600570,50430723
172223080,211360966
10534617,266347537
206998,82561236
7980360,361353658
133055789,150949613
82561236,190783881
50216884,166234253
133055789,170710739
267668001,278111841
157371277,298175640
131649685,395825789
154129724,182827946
36475829,108849330
96208835,237142597
63611146,203923138
186741822,310509254
133055789,333238006
126484344,213091184
190328292,338395813
132881145,575974633
172223080,204558053
10335432,211360966
153044797,153217449
106306749,222355912
132881145,234539359
100054491,180359266
182827946,235300295
110575132,395825789
153217449,175817207
96208835,170710739
133357866,172223080
2892586,170447951
192487370,199728851
65908651,257875522
2892586,69153571
88620086,145391693
56818211,169907505
290124518,333238006
9681259,146473539
206398281,219229831
321361774,411073858
51496340,126484344
97984519,211360966
170710739,328798173
69153571,193011933
146290046,166234253
97665374,222931941
163128011,182827946
36475829,155695430
65908651,204558053
108849330,168650172
145177084,343765477
151100514,170710739
96208835,273592005
160233204,213091184
126484344,182177483
65908651,166234253
178688577,235300295
180359266,192487370
10335432,204558053
36475829,151742483
145391693,504206085
133055789,186741822
170447951,211360966
82561236,153217449
235300295,333238006
97665374,183818804
151100514,333238006
153217449,222355912
169907505,341503010
98785604,106306749
178688577,237142597
90149067,211360966
155695430,159340018
153217449,222931941
126484344,254127338
98785604,184888402
91408088,97984519
266856881,343765477
56818211,100054491
133357866,170447951
395825789,504206085
97984519,204558053
63620508,157137954
170447951,257875522
16803023,97665374
97984519,178688577
173751897,352861469
144571554,333238006
172223080,203923138
186741822,193011933
16803023,34746243
99155332,587610174
69153571,271462485
167306708,174262395
59223044,169907505
5654476,181863695
206998,175975474
96208835,395825789
101475854,341503010
110575132,260680143
206998,116118174
266347537,370008558
5654476,153044797
10892106,96850671
63620508,91216303
50430723,166262071
170447951,204558053
152134139,203923138
9681259,121045405
193011933,373036562
10335432,96208835
131649685,146290046
65908651,167306708
145250801,153217449
50430723,321361774
186741822,267668001
154129724,234539359
206998,138092833
101563349,150271876
7980360,271462485
155542682,192487370
106306749,121045405
172223080,310509254
152615668,267668001
64371002,286069103
106157229,169907505
168650172,190783881
51496340,154129724
382849990,575974633
163128011,167196653
152615668,273592005
56818211,190783881
137576554,286069103
206836171,575974633
173751897,215186179
382849990,514636862
82325864,153217449
155695430,175817207
172223080,235300295
52141462,172223080
126484344,154129724
51496340,133728396
97984519,249661765
206998,145250801
108849330,260680143
146290046,310509254
190328292,469323496
146473539,203923138
152134139,235300295
126484344,152615668
137724421,395825789
310154805,411073858
5654476,144571554
65908651,310509254
190783881,361353658
153044797,323396535
178688577,186741822
206998,160476836
173751897,370008558
186741822,395825789
88620086,504206085
163128011,234539359
145391693,343765477
65773555,146473539
65773555,148924997
169907505,365401818
36475829,51496340
152615668,395825789
310509254,333238006
157371277,170710739
175817207,213091184
181863695,190328292
155695430,222355912
50430723,88703832
155695430,222931941
150271876,333238006
55783291,168650172
153044797,349788798
133357866,182827946
82561236,257875522
206998,159340018
69153571,172223080
52141462,69153571
137576554,343765477
59223044,156758150
88620086,150271876
52141462,97984519
13846763,266347537
5654476,278111841
33610731,329606788
52141462,151100514
182177483,333238006
145391693,167196653
155695430,183818804
152134139,333238006
137724421,328798173
82561236,204558053
116359633,167306708
170447951,310509254
100054491,165292341
65595747,97984519
82561236,166234253
192487370,268301830
116359633,203923138
90149067,310509254
145391693,219229831
145250801,211360966
150949613,219229831
106157229,156758150
222355912,222931941
10335432,333238006
167306708,373036562
10892106,133728396
213091184,321982732
65908651,193011933
69153571,170447951
172223080,186741822
155542682,206836171
65773555,121045405
206998,298175640
237142597,333238006
152615668,260680143
48655021,59223044
59223044,95192904
69153571,97984519
101563349,219229831
51496340,153217449
50216884,395825789
165292341,203923138
69153571,151100514
100054491,286069103
116359633,310509254
151742483,286069103
133728396,175817207
135196099,213091184
51496340,199728851
152134139,186741822
145250801,204558053
82561236,96208835
29406407,180359266
89628482,343765477
97984519,193011933
116359633,235300295
133357866,152134139
133055789,504206085
153217449,160233204
7980360,69153571
82561236,167306708
257875522,373036562
154129724,190077265
52141462,101563349
10335432,186741822
146473539,190328292
215186179,341503010
64371002,96850671
160476836,286069103
32600570,182177483
91216303,97984519
91408088,234539359
192487370,244527559
206998,222355912
97984519,267668001
206998,222931941
157371277,328798173
9681259,106306749
48655021,55783291
133357866,234539359
133728396,222931941
88703832,97984519
204558053,206398281
116359633,333238006
82561236,310509254
145250801,249661765
157371277,260680143
154129724,157693661
154129724,174262395
235300295,504206085
170449024,211360966
69153571,101563349
148924997,309422805
33610731,168650172
50216884,90149067
52141462,133357866
132881145,163128011
63620508,132881145
132881145,145250801
106799366,213091184
273592005,575974633
150271876,172223080
2892586,97665374
50430723,153217449
213091184,343765477
64371002,97665374
170449024,257875522
10892106,199728851
65595747,133357866
101563349,254127338
36475829,155542682
50430723,199728851
206998,120301075
33610731,108849330
135196099,137576554
88703832,170449024
100054491,106799366
260680143,321361774
51496340,192487370
89628482,96850671
152134139,172223080
155542682,267668001
178688577,504206085
110575132,234539359
170449024,204558053
96818622,155695430
116359633,186741822
87576787,587610174
90149067,395825789
126484344,192487370
95192904,169907505
52141462,167196653
52141462,152134139
298175640,382849990
5654476,159340018
69153571,133357866
32600570,152615668
59223044,271508749
10335432,172223080
50216884,50430723
159340018,160476836
150271876,170447951
82561236,193011933
193011933,267668001
166234253,203923138
192487370,271462485
75116365,82325864
91408088,182177483
192487370,382849990
10534617,101475854
33610731,155695430
88620086,126484344
100054491,213091184
151742483,213091184
52141462,575974633
153044797,168650172
55783291,186954753
33610731,151742483
219229831,310509254
64371002,133728396
52141462,234539359
257851349,341503010
99155332,175975474
106157229,271508749
87576787,514636862
100054491,321361774
219229831,235300295
161903094,418107884
88620086,254127338
133055789,219229831
69153571,152134139
267668001,333238006
36475829,153044797
48655021,87576787
146290046,151100514
168650172,206836171
310509254,504206085
154129724,163128011
211360966,234539359
100054491,101475854
160476836,213091184
10335432,170447951
65908651,97984519
10335432,69153571
7980360,587610174
154129724,215186179
10534617,169907505
51496340,268301830
328798173,395825789
59223044,99155332
88620086,88703832
131649685,182177483
1588116,87576787
203923138,267668001
144571554,343765477
51496340,167306708
154129724,373036562
10892106,192487370
69153571,575974633
170710739,254127338
50216884,101563349
50430723,192487370
167306708,235300295
99155332,145250801
154129724,160476836
69153571,234539359
116359633,427329764
160233204,349788798
131649685,254127338
13846763,435170735
32600570,182492625
55783291,59223044
99155332,215186179
167306708,237142597
219229831,333238006
145250801,267668001
95192904,156758150
153044797,155695430
110575132,182177483
170449024,310509254
190077265,395825789
100054491,169907505
116359633,172223080
146290046,170449024
83848730,215186179
98785604,469323496
1588116,161903094
88620086,100054491
153217449,165292341
10534617,100054491
99155332,160476836
5654476,222355912
29406407,286069103
10335432,51496340
65908651,170449024
182827946,219229831
7980360,514636862
169907505,266347537
167306708,170710739
193011933,328798173
267668001,271462485
203923138,395825789
137724421,234539359
97665374,286069103
135196099,153217449
100054491,137576554
10534617,546566687
5654476,29406407
36475829,82561236
172223080,182827946
186741822,234539359
98476884,159340018
51496340,235300295
167306708,333238006
52141462,116359633
167196653,237142597
69153571,110575132
126484344,235300295
82561236,155695430
254127338,575974633
204558053,235300295
145250801,395825789
51496340,244527559
10892106,99155332
64371002,153217449
65908651,101563349
153217449,286069103
50430723,99155332
83848730,365401818
190077265,328798173
159340018,222931941
10335432,101563349
131649685,154129724
154129724,178688577
174262395,575974633
10892106,268301830
100054491,133728396
82561236,172223080
174262395,234539359
10534617,190783881
65908651,182827946
116359633,151100514
1286959,101475854
170447951,170449024
190077265,260680143
166234253,186741822
131649685,152615668
7980360,101475854
87576787,173751897
203923138,328798173
90149067,170449024
50430723,167306708
99155332,323396535
69153571,97665374
110575132,154129724
168650172,267668001
51496340,333238006
50216884,152134139
165292341,170447951
144571554,321361774
215186179,361353658
99155332,298175640
206998,260680143
373036562,395825789
69153571,116359633
145250801,155695430
126484344,333238006
97984519,182827946
10892106,206836171
52141462,82561236
100054491,190783881
65908651,133357866
145250801,151742483
163128011,178688577
2892586,56818211
99155332,106157229
10335432,133357866
1286959,169907505
7980360,97665374
235300295,254127338
135196099,145177084
7980360,169907505
50216884,234539359
83848730,106157229
82325864,151742483
82561236,97984519
34746243,169907505
90149067,182827946
172223080,219229831
82561236,151100514
310509254,575974633
69153571,418107884
97984519,133357866
157693661,333238006
137724421,182177483
234539359,290124518
97665374,106799366
1588116,7980360
257875522,395825789
146290046,152134139
190783881,587610174
1286959,173751897
1588116,341503010
56818211,137724421
1286959,83848730
7980360,173751897
152134139,219229831
172223080,234539359
126484344,186741822
152615668,182177483
65908651,152134139
69153571,82561236
51496340,271462485
370008558,587610174
145391693,257875522
96208835,154129724
190328292,309422805
13846763,87576787
234539359,373036562
155695430,286069103
90149067,133357866
5654476,333238006
206998,50430723
146290046,575974633
10335432,55783291
94083148,203923138
36475829,53247243
29406407,213091184
45105052,160476836
34746243,100054491
10335432,219229831
146290046,234539359
16803023,168650172
96208835,152615668
29406407,96850671
100054491,153217449
145391693,204558053
97665374,213091184
7980360,546566687
131649685,290124518
55783291,87576787
166234253,172223080
65908651,234539359
10335432,575974633
9681259,261012229
100054491,199728851
190783881,575974633
222931941,321982732
36475829,145250801
186741822,190077265
95192904,271508749
370008558,514636862
106306749,261012229
153217449,213091184
29406407,126484344
101563349,204558053
110575132,290124518
166262071,222931941
82561236,101563349
153217449,166262071
97984519,234539359
7980360,156758150
7980360,190783881
153217449,321361774
48655021,365401818
34746243,156758150
32600570,203923138
145250801,170449024
174262395,190077265
82561236,182827946
94083148,237142597
170447951,575974633
64371002,99155332
152615668,154129724
13846763,100054491
85442227,169907505
106799366,175817207
151742483,159340018
170447951,234539359
1588116,365401818
222931941,286069103
152615668,157693661
150949613,167306708
51496340,172223080
97665374,169907505
52141462,163128011
95192904,99155332
52141462,145250801
126484344,172223080
10335432,52141462
116359633,219229831
82561236,133357866
69153571,352861469
29406407,137576554
69153571,116118174
101563349,167306708
199728851,278111841
298175640,575974633
101563349,203923138
116359633,575974633
132881145,328798173
145250801,182827946
206998,286069103
52141462,373036562
96818622,153044797
34746243,95192904
157693661,427329764
12489585,249661765
50216884,82561236
88620086,204558053
106799366,222931941
29406407,100054491
163128011,193011933
10892106,89628482
97665374,100054491
36475829,298175640
10335432,116359633
90149067,110575132
211360966,373036562
151742483,175817207
96850671,144571554
65595747,160476836
29406407,133728396
87576787,370008558
82561236,167196653
206998,36475829
165292341,575974633
89628482,266856881
33610731,153044797
69153571,145250801
82561236,152134139
108849330,159340018
91408088,157371277
126484344,170447951
172223080,190077265
155695430,213091184
165292341,514636862
101563349,310509254
144571554,153217449
155695430,166262071
96850671,137576554
13846763,341503010
99155332,168650172
271462485,382849990
50430723,155695430
32600570,333238006
96208835,206398281
69153571,373036562
90149067,153044797
88620086,96208835
96818622,144571554
50430723,151742483
69153571,160476836
132881145,146290046
85442227,156758150
96850671,100054491
82561236,234539359
65908651,190077265
65908651,82561236
55783291,341503010
88620086,167306708
190077265,234539359
151742483,222931941
213091184,323396535
82561236,155542682
97665374,156758150
97665374,190783881
88620086,203923138
7980360,56818211
166262071,333238006
52141462,178688577
126484344,504206085
204558053,504206085
69153571,365401818
254127338,290124518
155542682,181863695
163128011,395825789
175975474,323396535
154129724,328798173
186741822,373036562
32600570,186741822
33610731,82561236
206998,106799366
88703832,373036562
88620086,310509254
131649685,203923138
94083148,145391693
145250801,234539359
99155332,155695430
7980360,371412711
36475829,329606788
50430723,69153571
160476836,183818804
88620086,235300295
152615668,206398281
174262395,373036562
234539359,237142597
151100514,211360966
2892586,267668001
100054491,206836171
52141462,249661765
97984519,157693661
154129724,184888402
108849330,222931941
91408088,170710739
29406407,199728851
97665374,153217449
138092833,192487370
52141462,88620086
184888402,190328292
69153571,106157229
219229831,575974633
52141462,157371277
97665374,199728851
133728396,213091184
64371002,168650172
267668001,321361774
50216884,163128011
131649685,235300295
170447951,174262395
55783291,365401818
206998,98476884
50430723,51496340
88620086,333238006
95192904,271462485
133055789,167306708
133728396,321361774
151742483,244527559
166234253,575974633
234539359,273592005
51496340,343765477
144571554,323396535
50216884,373036562
206998,126484344
144571554,166234253
96818622,175975474
131649685,150949613
7980360,99155332
5654476,286069103
165292341,190077265
266347537,278111841
69153571,88620086
145250801,153044797
52141462,133055789
34746243,99155332
50216884,206398281
170710739,333238006
174262395,178688577
32600570,172223080
131649685,333238006
174262395,298175640
135196099,151742483
110575132,150949613
133055789,310509254
65908651,290124518
82325864,153044797
150949613,427329764
33476825,155695430
126484344,167196653
65908651,163128011
170449024,234539359
2892586,155695430
29406407,145177084
65908651,145250801
5654476,36475829
63620508,97984519
64371002,155695430
82561236,190077265
88620086,186741822
51496340,219229831
167196653,219229831
161903094,266347537
101475854,169907505
137576554,155695430
146290046,373036562
150949613,172223080
64371002,151742483
89628482,168650172
126484344,219229831
204558053,219229831
33610731,138092833
88703832,249661765
65908651,373036562
97984519,290124518
36475829,168650172
75116365,99155332
126484344,575974633
85442227,271508749
29406407,192487370
97984519,163128011
97984519,145250801
133728396,137576554
152615668,157371277
96818622,160476836
101563349,172223080
101475854,173751897
97665374,192487370
172223080,257875522
65595747,237142597
33610731,145250801
88703832,157371277
131649685,186741822
169907505,546566687
82561236,174262395
206998,100054491
234539359,328798173
190783881,370008558
206998,278111841
144571554,206836171
145250801,190077265
235300295,310509254
97984519,373036562
178688577,203923138
94083148,150271876
97984519,160476836
150271876,204558053
96818622,159340018
152134139,257875522
155542682,352861469
90149067,145250801
172223080,178688577
51496340,321361774
234539359,260680143
52141462,273592005
65595747,65908651
97984519,206398281
172223080,298175640
150949613,151100514
170447951,373036562
1286959,16803023
169907505,190783881
10335432,257875522
90149067,373036562
89628482,155695430
7980360,16803023
96208835,333238006
50430723,94083148
96850671,175817207
85442227,99155332
88703832,133055789
147282022,190328292
178688577,310509254
89628482,151742483
145250801,157693661
206398281,575974633
51496340,52141462
131649685,137724421
145250801,174262395
29406407,99155332
215186179,514636862
88620086,427329764
7980360,13846763
65908651,178688577
101563349,151100514
206398281,234539359
13846763,361353658
100054491,257851349
97665374,99155332
175975474,382849990
101475854,190783881
56818211,173751897
88620086,172223080
50430723,575974633
52141462,395825789
152615668,235300295
249661765,260680143
150271876,249661765
186741822,237142597
36475829,260680143
166234253,190077265
82561236,352861469
10892106,155542682
82561236,91408088
193011933,290124518
152615668,237142597
170710739,427329764
5654476,166262071
100054491,155695430
5654476,96850671
2892586,170449024
59223044,97665374
96850671,222931941
182827946,193011933
153217449,183818804
157371277,203923138
100054491,151742483
96208835,186741822
153044797,160476836
146290046,249661765
170710739,172223080
69153571,168650172
33610731,298175640
152615668,170710739
88703832,150949613
132993271,257877402
88703832,170710739
82561236,290124518
159340018,213091184
126484344,174382192
82561236,163128011
1286959,271462485
5654476,126484344
10335432,249661765
82561236,145250801
88620086,170447951
146290046,157371277
152615668,333238006
52141462,328798173
69153571,395825789
96818622,222355912
96818622,222931941
65908651,88620086
145177084,155542682
193011933,206398281
55783291,85442227
155695430,192487370
132881145,182177483
34746243,271462485
59223044,83848730
7980360,168650172
88620086,151100514
157371277,310509254
133728396,153217449
82561236,373036562
133357866,170449024
88703832,273592005
206998,199728851
211360966,328798173
133728396,199728851
36475829,50430723
132881145,254127338
175817207,575974633
52141462,90149067
33610731,222355912
116359633,166234253
91408088,504206085
50430723,181863695
126484344,132881145
133055789,427329764
50216884,237142597
234539359,504206085
64371002,75116365
97984519,157371277
155542682,298175640
135196099,343765477
1286959,257851349
69153571,328798173
152615668,186741822
7980360,257851349
192487370,298175640
166262071,343765477
153044797,298175640
9681259,190328292
52141462,146290046
29406407,333238006
254127338,395825789
145250801,373036562
65773555,203923138
10335432,133055789
165292341,166234253
110575132,131649685
50216884,65908651
271462485,321361774
157371277,333238006
165292341,298175640
106306749,190328292
174262395,395825789
170710739,504206085
29406407,135196099
32600570,219229831
69153571,90149067
148924997,203923138
131649685,504206085
96208835,172223080
98476884,213091184
116359633,249661765
97984519,133055789
82325864,160476836
88620086,101563349
132881145,154129724
82561236,178688577
215186179,546566687
5654476,133728396
155542682,222355912
186741822,328798173
182827946,328798173
65908651,237142597
133728396,145177084
132881145,157693661
154129724,182177483
144571554,155695430
146290046,150949613
153044797,222355912
213091184,355186611
132881145,152615668
150271876,267668001
341503010,546566687
99155332,153044797
146290046,170710739
151100514,172223080
254127338,328798173
96850671,333238006
52141462,131649685
131649685,150271876
144571554,151742483
186741822,260680143
50430723,82561236
133055789,151100514
150949613,575974633
145391693,234539359
154129724,254127338
65908651,170710739
10335432,193011933
157371277,186741822
52141462,170449024
395825789,575974633
206998,175817207
5654476,190783881
97984519,237142597
65595747,131649685
9681259,65773555
182177483,186741822
97665374,271462485
126484344,153217449
146290046,273592005
101563349,575974633
56818211,215186179
83848730,87576787
51496340,91408088
110575132,150271876
145250801,178688577
88620086,133357866
75116365,151742483
1286959,69153571
101563349,234539359
82561236,249661765
97984519,150949613
310509254,395825789
97984519,170710739
82561236,222355912
190783881,267668001
116359633,133055789
268301830,321361774
172223080,395825789
153217449,271462485
34746243,69153571
219229831,257875522
82561236,88620086
166262071,321361774
69153571,131649685
155695430,244527559
32600570,52141462
193011933,203923138
82561236,157371277
88703832,146290046
10534617,587610174
56818211,370008558
170449024,373036562
69153571,170449024
90149067,150949613
100054491,133357866
50216884,328798173
146290046,395825789
167306708,211360966
88620086,167196653
206998,99155332
88620086,94083148
65773555,190328292
65908651,395825789
203923138,240707120
82561236,329606788
10534617,55783291
10335432,395825789
50216884,260680143
59223044,215186179
98476884,100054491
101563349,110575132
88620086,219229831
69153571,186954753
5654476,153217449
108849330,286069103
166234253,178688577
90149067,273592005
172223080,328798173
29406407,151742483
97665374,155695430
5654476,199728851
33476825,153044797
88620086,575974633
82561236,133055789
145250801,157371277
193011933,235300295
10534617,575974633
157371277,427329764
98476884,133728396
97665374,151742483
13846763,69153571
167306708,204558053
100054491,167196653
257851349,546566687
169907505,361353658
146290046,328798173
56818211,166234253
106157229,215186179
168650172,298175640
157371277,172223080
170710739,219229831
131649685,219229831
204558053,211360966
65908651,328798173
133728396,206836171
170447951,395825789
267668001,310509254
10335432,328798173
170449024,178688577
152615668,504206085
126484344,257875522
204558053,257875522
100054491,234539359
167196653,204558053
193011933,333238006
155695430,271462485
50430723,145250801
51496340,178688577
65908651,90149067
203923138,235300295
51496340,166234253
106157229,365401818
82561236,170710739
126484344,204558053
10335432,90149067
150949613,190077265
206998,244527559
168650172,222355912
213091184,575974633
154129724,182492625
50430723,373036562
97984519,145391693
91408088,254127338
170447951,328798173
234539359,254127338
89628482,153044797
33610731,260680143
82561236,267668001
215186179,371412711
101563349,190077265
82561236,273592005
10335432,146290046
59223044,106157229
1588116,101475854
145391693,174262395
5654476,192487370
206998,333238006
10534617,34746243
133055789,575974633
215186179,271508749
165292341,395825789
83848730,95192904
36475829,126484344
145177084,215186179
